title,creation_date,medium,accession_number,id,credit_line,date_acquired,department,physical_location,item_width,item_height,item_depth,item_diameter,web_url,provenance_text,classification,image_url,artist_id,party_type,full_name,cited_name,role,nationality,birth_date,death_date,birth_place,death_place
(Portrait of John Kane Reading a Newspaper),,gelatin silver print,84.7.6,cmoa:things/6a7f4e50-d396-4512-83e5-44a12c38418e,Gift of the Carnegie Library of Pittsburgh,1984-02-02,Photography,Not on View,7.125,10.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1025153,"Carnegie Library of Pittsburgh, PA",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=96930&size=Medium,cmoa:parties/03896989-0756-4eac-9894-2908dbb8a7be,Person,unknown American,unknown American,,American,,,,
(Portrait of John Kane and Wife at Home),,gelatin silver print,84.7.7,cmoa:things/d98da783-39fd-473f-96c3-7f60d7807e60,Gift of the Carnegie Library of Pittsburgh,1984-02-02,Photography,Not on View,9.25,8.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1025175,"Carnegie Library of Pittsburgh, PA",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=96931&size=Medium,cmoa:parties/03896989-0756-4eac-9894-2908dbb8a7be,Person,unknown American,unknown American,,American,,,,
(Pittsburgh: Downtown View),no date,gelatin silver print,84.7.8,cmoa:things/c966aed6-2327-4dbd-a711-467ba71e99c7,Gift of the Carnegie Library of Pittsburgh,1984-02-02,Photography,Not on View,11.125,14.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1025181,"Carnegie Library of Pittsburgh, PA",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=9744&size=Medium,cmoa:parties/03896989-0756-4eac-9894-2908dbb8a7be,Person,unknown American,unknown American,,American,,,,
(Pittsburgh: View of Parking Garage),no date,gelatin silver print,84.7.9,cmoa:things/bb1ff533-0e04-46aa-a903-2f3fc94468dc,Gift of the Carnegie Library of Pittsburgh,1984-02-02,Photography,Not on View,14.0,11.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1025185,"Carnegie Library of Pittsburgh, PA",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=9914&size=Medium,cmoa:parties/03896989-0756-4eac-9894-2908dbb8a7be,Person,unknown American,unknown American,,American,,,,
Dorothy Lamour,"ca. 1930, printed 1979",gelatin silver print,84.84.1,cmoa:things/5ef2cc23-8a08-4234-852b-14a4259c035e,Gift of Stan Babbitt,1984-12-06,Photography,Not on View,16.125,19.938,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1025208,"The Martin S. Ackerman Foundation, New York",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=13037&size=Medium,cmoa:parties/8bbf10f8-e85b-4505-8214-4432691a9250,Person,George Hurrell,"Hurrell, George",,American,1904-01-01,1992-01-01,,
Ramon Novarro,"1931, printed 1979",gelatin silver print,84.84.2,cmoa:things/adccd996-87a2-45c0-90a3-03f408db81a9,Gift of Stan Babbitt,1984-12-06,Photography,Not on View,16.062,19.875,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1025209,"The Martin S. Ackerman Foundation, New York",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=13036&size=Medium,cmoa:parties/8bbf10f8-e85b-4505-8214-4432691a9250,Person,George Hurrell,"Hurrell, George",,American,1904-01-01,1992-01-01,,
Greta Garbo,"c. 1930, printed 1979",gelatin silver print,84.84.3,cmoa:things/68fbd63e-338c-454b-9ea3-83232feba95e,Gift of Stan Babbitt,1984-12-06,Photography,Not on View,16.125,19.875,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1025210,"The Martin S. Ackerman Foundation, New York",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=82720&size=Medium,cmoa:parties/8bbf10f8-e85b-4505-8214-4432691a9250,Person,George Hurrell,"Hurrell, George",,American,1904-01-01,1992-01-01,,
Johnny Weismuller,"1932, printed 1979",gelatin silver print,84.84.4,cmoa:things/97c50fc4-56e3-4a80-8fe6-6fc5bf01df88,Gift of Stan Babbitt,1984-12-06,Photography,Not on View,16.125,19.875,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1025211,"The Martin S. Ackerman Foundation, New York",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=13038&size=Medium,cmoa:parties/8bbf10f8-e85b-4505-8214-4432691a9250,Person,George Hurrell,"Hurrell, George",,American,1904-01-01,1992-01-01,,
Douglas Fairbanks,"1933, printed 1979",gelatin silver print,84.84.5,cmoa:things/7c99b0e4-dc3e-4d26-9438-d5ffa42793e9,Gift of Stan Babbitt,1984-12-06,Photography,Not on View,16.062,19.875,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1025212,"The Martin S. Ackerman Foundation, New York",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=13039&size=Medium,cmoa:parties/8bbf10f8-e85b-4505-8214-4432691a9250,Person,George Hurrell,"Hurrell, George",,American,1904-01-01,1992-01-01,,
Robert Taylor,"c. 1930, printed 1979",gelatin silver print,84.84.6,cmoa:things/ae4819ee-c334-4172-b1f2-68fe9a7e4eab,Gift of Stan Babbitt,1984-12-06,Photography,Not on View,16.125,19.875,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1025213,"The Martin S. Ackerman Foundation, New York",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=13040&size=Medium,cmoa:parties/8bbf10f8-e85b-4505-8214-4432691a9250,Person,George Hurrell,"Hurrell, George",,American,1904-01-01,1992-01-01,,
Hedy Lamarr,"1938, printed 1979",gelatin silver print,84.84.7,cmoa:things/7cb53984-9d4b-4147-9cfd-c8fe1c8cf59a,Gift of Stan Babbitt,1984-12-06,Photography,Not on View,16.062,19.875,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1025214,"The Martin S. Ackerman Foundation, New York",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=13041&size=Medium,cmoa:parties/8bbf10f8-e85b-4505-8214-4432691a9250,Person,George Hurrell,"Hurrell, George",,American,1904-01-01,1992-01-01,,
Jane Russell,"1942, printed 1979",gelatin silver print,84.84.8,cmoa:things/1721d1e4-2b0c-415c-b3d0-2b633a119033,Gift of Stan Babbitt,1984-12-06,Photography,Not on View,19.875,16.125,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1025215,"The Martin S. Ackerman Foundation, New York",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=13042&size=Medium,cmoa:parties/8bbf10f8-e85b-4505-8214-4432691a9250,Person,George Hurrell,"Hurrell, George",,American,1904-01-01,1992-01-01,,
"Intérieur Ouvrier, rue de Romainville",1910,gelatin silver print,84.87.10,cmoa:things/6cd2baeb-6707-47ba-95d7-95649c4eb2c3,Gift of L. Bradley Camp,1984-12-06,Photography,Not on View,7.938,9.938,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1025218,"The Martin S. Ackerman Foundation, NYC",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=98610&size=Medium,cmoa:parties/bca38816-6f7e-423d-b070-e42e9cd3143d,Person,Eugène Atget,"Atget, Eugène",,French,1857-01-01,1927-01-01,"Libourne (Gironde, Aquitaine, France)",Paris
"Rue Saint-Rustique, mars 1922",1922,gelatin silver print,84.87.11,cmoa:things/534c2d23-67c3-4654-b7b2-d266a69d42be,Gift of L. Bradley Camp,1984-12-06,Photography,Not on View,7.938,9.938,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1025219,"The Martin S. Ackerman Foundation, NYC",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=98617&size=Medium,cmoa:parties/bca38816-6f7e-423d-b070-e42e9cd3143d,Person,Eugène Atget,"Atget, Eugène",,French,1857-01-01,1927-01-01,"Libourne (Gironde, Aquitaine, France)",Paris
"Wine Seller (Marchand de Vin), 15 rue Boyer","1910-1911, printed later",gelatin silver print,84.87.12,cmoa:things/64e4d114-355a-413d-a6ed-70c350e4fe8b,Gift of L. Bradley Camp,1984-12-06,Photography,Not on View,7.938,9.938,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1025220,"The Martin S. Ackerman Foundation, NYC",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=98595&size=Medium,cmoa:parties/bca38816-6f7e-423d-b070-e42e9cd3143d,Person,Eugène Atget,"Atget, Eugène",,French,1857-01-01,1927-01-01,"Libourne (Gironde, Aquitaine, France)",Paris
"Gentilly (seine) - cour, vieille ferme, 3 rue de Noyers",1915,gelatin silver print,84.87.13,cmoa:things/613177c1-de87-47c7-a01f-2afa1f94b1b4,Gift of L. Bradley Camp,1984-12-06,Photography,Not on View,7.938,9.875,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1025221,"The Martin S. Ackerman Foundation, NYC",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=98592&size=Medium,cmoa:parties/bca38816-6f7e-423d-b070-e42e9cd3143d,Person,Eugène Atget,"Atget, Eugène",,French,1857-01-01,1927-01-01,"Libourne (Gironde, Aquitaine, France)",Paris
Boulevard Bonne Nouvelle,1926,gelatin silver print,84.87.14,cmoa:things/b993e535-f858-4ab8-93a5-0b1275b41fd7,Gift of L. Bradley Camp,1984-12-06,Photography,Not on View,9.938,8.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1025222,"The Martin S. Ackerman Foundation, NYC",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=98604&size=Medium,cmoa:parties/bca38816-6f7e-423d-b070-e42e9cd3143d,Person,Eugène Atget,"Atget, Eugène",,French,1857-01-01,1927-01-01,"Libourne (Gironde, Aquitaine, France)",Paris
"Cour de Rouen, Avril",1922,gelatin silver print,84.87.15,cmoa:things/48dbecbf-df9b-4dd5-90b7-bbd55cf38046,Gift of L. Bradley Camp,1984-12-06,Photography,Not on View,6.812,9.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1025223,"The Martin S. Ackerman Foundation, NYC",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=99689&size=Medium,cmoa:parties/bca38816-6f7e-423d-b070-e42e9cd3143d,Person,Eugène Atget,"Atget, Eugène",,French,1857-01-01,1927-01-01,"Libourne (Gironde, Aquitaine, France)",Paris
Antony - champs,before 1910,gelatin silver print,84.87.16,cmoa:things/cc2c7aaa-e05c-4b3f-8a76-a9be57d93752,Gift of L. Bradley Camp,1984-12-06,Photography,Not on View,7.938,9.875,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1025224,"The Martin S. Ackerman Foundation, NYC",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=98590&size=Medium,cmoa:parties/bca38816-6f7e-423d-b070-e42e9cd3143d,Person,Eugène Atget,"Atget, Eugène",,French,1857-01-01,1927-01-01,"Libourne (Gironde, Aquitaine, France)",Paris
Arbe,c. 1900,gelatin silver print,84.87.17,cmoa:things/9facac12-d785-42d3-b36a-5e0c034c2183,Gift of L. Bradley Camp,1984-12-06,Photography,Not on View,9.938,8.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1025225,"The Martin S. Ackerman Foundation, NYC",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=98588&size=Medium,cmoa:parties/bca38816-6f7e-423d-b070-e42e9cd3143d,Person,Eugène Atget,"Atget, Eugène",,French,1857-01-01,1927-01-01,"Libourne (Gironde, Aquitaine, France)",Paris
Untitled (boat moored to quai on the Seine),1898-1899,gelatin silver print,84.87.18,cmoa:things/f4401333-10ed-46ca-ac2e-fc2c6f1d8cc4,Gift of L. Bradley Camp,1984-12-06,Photography,Not on View,9.938,7.938,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1025226,"The Martin S. Ackerman Foundation, NYC",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=98618&size=Medium,cmoa:parties/bca38816-6f7e-423d-b070-e42e9cd3143d,Person,Eugène Atget,"Atget, Eugène",,French,1857-01-01,1927-01-01,"Libourne (Gironde, Aquitaine, France)",Paris
"Porte d'Asnieres, Cité Trebert",1913,gelatin silver print,84.87.19,cmoa:things/3f96a876-b70f-4581-88c8-9399ade93ec8,Gift of L. Bradley Camp,1984-12-06,Photography,Not on View,9.938,7.938,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1025227,"The Martin S. Ackerman Foundation, NYC",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=98616&size=Medium,cmoa:parties/bca38816-6f7e-423d-b070-e42e9cd3143d,Person,Eugène Atget,"Atget, Eugène",,French,1857-01-01,1927-01-01,"Libourne (Gironde, Aquitaine, France)",Paris
"Boutique, les Halles","June 1925, printed later",gelatin silver print,84.87.1,cmoa:things/a69e0837-f7c2-4dbf-a502-d883c39976d1,Gift of L. Bradley Camp,1984-12-06,Photography,Not on View,7.938,9.938,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1025228,"The Martin S. Ackerman Foundation, NYC",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=98605&size=Medium,cmoa:parties/bca38816-6f7e-423d-b070-e42e9cd3143d,Person,Eugène Atget,"Atget, Eugène",,French,1857-01-01,1927-01-01,"Libourne (Gironde, Aquitaine, France)",Paris
Omnibus La Villette - Saint-Sulpice,1910,gelatin silver print,84.87.20,cmoa:things/aec4130f-e041-4326-9964-6cef1beb3750,Gift of L. Bradley Camp,1984-12-06,Photography,Not on View,9.0,6.375,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1025229,"The Martin S. Ackerman Foundation, NYC",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=98614&size=Medium,cmoa:parties/bca38816-6f7e-423d-b070-e42e9cd3143d,Person,Eugène Atget,"Atget, Eugène",,French,1857-01-01,1927-01-01,"Libourne (Gironde, Aquitaine, France)",Paris
Fiacre,1898,gelatin silver print,84.87.21,cmoa:things/2f371267-f069-4140-8d8a-9cd06ab61ea9,Gift of L. Bradley Camp,1984-12-06,Photography,Not on View,9.875,8.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1025230,"The Martin S. Ackerman Foundation, NYC",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=98608&size=Medium,cmoa:parties/bca38816-6f7e-423d-b070-e42e9cd3143d,Person,Eugène Atget,"Atget, Eugène",,French,1857-01-01,1927-01-01,"Libourne (Gironde, Aquitaine, France)",Paris
"Fiacre, place Saint-Suplice",1910,gelatin silver print,84.87.22,cmoa:things/796aeabb-a673-4828-bc63-cfef7b195762,Gift of L. Bradley Camp,1984-12-06,Photography,Not on View,6.75,8.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1025231,"The Martin S. Ackerman Foundation, NYC",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=98609&size=Medium,cmoa:parties/bca38816-6f7e-423d-b070-e42e9cd3143d,Person,Eugène Atget,"Atget, Eugène",,French,1857-01-01,1927-01-01,"Libourne (Gironde, Aquitaine, France)",Paris
Jouer d'orgue,1898-1899,gelatin silver print,84.87.23,cmoa:things/40055989-5d55-4bcb-a446-69f5905b1b7d,Gift of L. Bradley Camp,1984-12-06,Photography,Not on View,7.938,9.938,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1025232,"The Martin S. Ackerman Foundation, NYC",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=98611&size=Medium,cmoa:parties/bca38816-6f7e-423d-b070-e42e9cd3143d,Person,Eugène Atget,"Atget, Eugène",,French,1857-01-01,1927-01-01,"Libourne (Gironde, Aquitaine, France)",Paris
"Butcher (Boucherie), rue Christine","ca. 1925, printed later",gelatin silver print,84.87.24,cmoa:things/e47aac46-67bf-4cdc-afc3-e4aff19919ef,Gift of L. Bradley Camp,1984-12-06,Photography,Not on View,7.938,9.938,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1025233,"The Martin S. Ackerman Foundation, NYC",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=98603&size=Medium,cmoa:parties/bca38816-6f7e-423d-b070-e42e9cd3143d,Person,Eugène Atget,"Atget, Eugène",,French,1857-01-01,1927-01-01,"Libourne (Gironde, Aquitaine, France)",Paris
"Gentilly (Seine) - cour, vieille ferme, 3 rue de Noyers",1915,gelatin silver print,84.87.25,cmoa:things/068b0edd-8808-41b6-9e0a-53e6362336fb,Gift of L. Bradley Camp,1984-12-06,Photography,Not on View,9.938,7.938,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1025234,"The Martin S. Ackerman Foundation, NYC",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=98591&size=Medium,cmoa:parties/bca38816-6f7e-423d-b070-e42e9cd3143d,Person,Eugène Atget,"Atget, Eugène",,French,1857-01-01,1927-01-01,"Libourne (Gironde, Aquitaine, France)",Paris
Mitron,c. 1899-1900,gelatin silver print,84.87.2,cmoa:things/dce0350e-a6b1-4e1f-841d-420ba0d779d8,Gift of L. Bradley Camp,1984-12-06,Photography,Not on View,8.0,9.938,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1025235,"The Martin S. Ackerman Foundation, NYC",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=98612&size=Medium,cmoa:parties/bca38816-6f7e-423d-b070-e42e9cd3143d,Person,Eugène Atget,"Atget, Eugène",,French,1857-01-01,1927-01-01,"Libourne (Gironde, Aquitaine, France)",Paris
"Eclipse, Avril",1912,gelatin silver print,84.87.3,cmoa:things/fb14bb54-1a5e-40ca-9443-4937ea21d023,Gift of L. Bradley Camp,1984-12-06,Photography,Not on View,9.188,6.75,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1025236,"The Martin S. Ackerman Foundation, NYC",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=98594&size=Medium,cmoa:parties/bca38816-6f7e-423d-b070-e42e9cd3143d,Person,Eugène Atget,"Atget, Eugène",,French,1857-01-01,1927-01-01,"Libourne (Gironde, Aquitaine, France)",Paris
Boutique occasions,1910-1911,gelatin silver print,84.87.4,cmoa:things/0aafd7f9-a189-4e56-8a97-0df58a2584bf,Gift of L. Bradley Camp,1984-12-06,Photography,Not on View,9.875,8.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1025237,"The Martin S. Ackerman Foundation, NYC",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=98606&size=Medium,cmoa:parties/bca38816-6f7e-423d-b070-e42e9cd3143d,Person,Eugène Atget,"Atget, Eugène",,French,1857-01-01,1927-01-01,"Libourne (Gironde, Aquitaine, France)",Paris
"Bric-a-Brac Seller, 4 rue des Anglais","1910-1911, printed later",gelatin silver print,84.87.5,cmoa:things/8c22a4a5-87ce-4ed6-a813-57ab654b8f6a,Gift of L. Bradley Camp,1984-12-06,Photography,Not on View,7.938,9.875,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1025238,"The Martin S. Ackerman Foundation, NYC",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=98589&size=Medium|http://collection.cmoa.org/CollectionImage.aspx?irn=4038&size=Medium,cmoa:parties/bca38816-6f7e-423d-b070-e42e9cd3143d,Person,Eugène Atget,"Atget, Eugène",,French,1857-01-01,1927-01-01,"Libourne (Gironde, Aquitaine, France)",Paris
"Natualist (Naturaliste), rue de l'école de médicine","1926, printed later",gelatin silver print,84.87.6,cmoa:things/fa6366ee-e901-4261-8ab3-cd5002e70723,Gift of L. Bradley Camp,1984-12-06,Photography,Not on View,7.938,9.875,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1025239,"The Martin S. Ackerman Foundation, NYC",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=98613&size=Medium,cmoa:parties/bca38816-6f7e-423d-b070-e42e9cd3143d,Person,Eugène Atget,"Atget, Eugène",,French,1857-01-01,1927-01-01,"Libourne (Gironde, Aquitaine, France)",Paris
Bitumiers,1899-1900,gelatin silver print,84.87.7,cmoa:things/3dbcc06d-d96a-4ff7-9a13-453c3facf9f8,Gift of L. Bradley Camp,1984-12-06,Photography,Not on View,8.25,6.625,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1025240,"The Martin S. Ackerman Foundation, NYC",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=98601&size=Medium,cmoa:parties/bca38816-6f7e-423d-b070-e42e9cd3143d,Person,Eugène Atget,"Atget, Eugène",,French,1857-01-01,1927-01-01,"Libourne (Gironde, Aquitaine, France)",Paris
Bitumiers,1899-1900,gelatin silver print,84.87.8,cmoa:things/248faad2-89d1-494b-bc1e-0f9f159c09f6,Gift of L. Bradley Camp,1984-12-06,Photography,Not on View,9.125,6.75,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1025241,"The Martin S. Ackerman Foundation, NYC",photographs,http://collection.cmoa.org/CollectionImage.aspx?irn=98602&size=Medium,cmoa:parties/bca38816-6f7e-423d-b070-e42e9cd3143d,Person,Eugène Atget,"Atget, Eugène",,French,1857-01-01,1927-01-01,"Libourne (Gironde, Aquitaine, France)",Paris
